src,dst,src_bv_id,src_page,dst_bv_id,dst_page,similarity,rank
1019,3848,BV1DPH5zaESH,1,BV1QgoMYtESV,1,0.5071,1
1019,5061,BV1DPH5zaESH,1,BV1M9bNzXEc6,1,0.51081,3
1019,5167,BV1DPH5zaESH,1,BV1HY38zaEJz,1,0.60833,4
1019,5377,BV1DPH5zaESH,1,BV1DLfMBnEGd,1,0.63763,1
1020,2832,BV1H4s2zmEKJ,1,BV174zVYgEoi,1,0.34163,4
1020,4180,BV1H4s2zmEKJ,1,BV1pUAGezE8Z,1,0.36614,2
1021,1583,BV1w24Uz8Evg,1,BV1GG411k7AA,1,0.45315,1
1021,1665,BV1w24Uz8Evg,1,BV1wa4y1S7Gi,1,0.41165,4
1021,1926,BV1w24Uz8Evg,1,BV1Gu4y1r7YC,1,0.43762,3
1021,3973,BV1w24Uz8Evg,1,BV1NPXNYcEtK,1,0.44333,2
1021,5291,BV1w24Uz8Evg,1,BV1t93tzgE2Y,1,0.40672,4
1021,5796,BV1w24Uz8Evg,1,BV1eDq6BcEyh,1,0.4294,4
1022,1252,BV16xsyz6Eva,1,BV1LK4y1q75Q,1,0.63482,1
1022,2099,BV16xsyz6Eva,1,BV1Vi421Q7L9,1,0.5425,2
1022,2299,BV16xsyz6Eva,1,BV1dK421x7eN,1,0.40736,4
1022,3192,BV16xsyz6Eva,1,BV1Y6xbebESc,1,0.52343,1
1022,3497,BV16xsyz6Eva,1,BV1rcMSz5EZ5,1,0.51699,4
1022,4754,BV16xsyz6Eva,1,BV1NQaJzwEf3,1,0.4194,1
1023,3731,BV1czxPzYEfU,1,BV1965AzXEdJ,1,0.33353,4
1023,4244,BV1czxPzYEfU,1,BV1NkNweDESd,1,0.33748,3
1023,4939,BV1czxPzYEfU,1,BV1gDthzoEvE,1,0.38046,1
1023,4977,BV1czxPzYEfU,1,BV1uKtSz6EgF,1,0.34089,2
1024,1668,BV12uskzCECq,1,BV1La4y1Z771,1,0.44124,3
1024,3288,BV12uskzCECq,1,BV1qZ4SehEGZ,1,0.43498,4
1024,3935,BV12uskzCECq,1,BV1cTZaYrE3H,1,0.46683,1
1024,4054,BV12uskzCECq,1,BV1a498YLEg3,1,0.44663,2
1025,2584,BV1hRszzLEf3,1,BV1A26mYEENV,1,0.44065,3
1025,2971,BV1hRszzLEf3,1,BV1zVD1YbEny,1,0.47849,2
1025,3265,BV1hRszzLEf3,1,BV1JatpetEnp,1,0.47497,3
1026,1338,BV1yFsRzMEJk,1,BV1oK411872B,1,0.47967,1
1026,2387,BV1yFsRzMEJk,1,BV1HA4m1V7mc,1,0.46845,2
1026,4209,BV1yFsRzMEJk,1,BV1zfNSe5ELh,1,0.43201,4
1026,4739,BV1yFsRzMEJk,1,BV1e4aPzAEiu,1,0.44537,3
1027,3131,BV1sVxNzgEdP,1,BV1uP1rYHEVo,1,0.43331,1
1027,4710,BV1sVxNzgEdP,1,BV1tHatz9EjT,1,0.43001,2
1027,4801,BV1sVxNzgEdP,1,BV15rhQzNEz5,1,0.42051,4
1027,5393,BV1sVxNzgEdP,1,BV1s3ZNBYE24,1,0.4278,3
1028,2731,BV1m1xAzzEvD,1,BV1VxiRY3EMY,1,0.35903,3
1028,3158,BV1m1xAzzEvD,1,BV1zqtVeAEQc,1,0.36881,2
1028,5308,BV1m1xAzzEvD,1,BV12qksBpEG1,1,0.46744,1
1028,5538,BV1m1xAzzEvD,1,BV1MhzfByEiw,1,0.33852,4
1029,1177,BV1UgxNz3EN3,1,BV1Xy421a71w,1,0.69195,1
1029,1356,BV1UgxNz3EN3,1,BV1Vc411x7gU,1,0.60486,3
1029,2756,BV1UgxNz3EN3,1,BV1nNzqYkE69,1,0.68206,1
1029,2911,BV1UgxNz3EN3,1,BV1WPmfYwEbQ,1,0.70055,1
1029,3869,BV1UgxNz3EN3,1,BV1DpdSYiEEU,1,0.53926,1
1029,4279,BV1UgxNz3EN3,1,BV1E6F7ezEvL,1,0.65254,1
1029,4403,BV1UgxNz3EN3,1,BV1CDWCzrEfL,1,0.61534,3
1029,4751,BV1UgxNz3EN3,1,BV11ShozPEa1,1,0.68704,3
1029,5464,BV1UgxNz3EN3,1,BV1L4f3B6E46,1,0.52078,3
1029,5752,BV1UgxNz3EN3,1,BV1V1vvBGEDW,2,0.67786,4
1030,1995,BV1P3s7zKEXJ,1,BV1KJveeQEgf,1,0.40638,2
1030,2918,BV1P3s7zKEXJ,1,BV1Q1mdYiEpx,1,0.36985,3
1030,4735,BV1P3s7zKEXJ,1,BV19ZauzjEz3,1,0.37989,4
1031,2080,BV1s3s6zeEqf,1,BV1ps42137PN,1,0.50724,1
1031,4099,BV1s3s6zeEqf,1,BV1MHASeXERV,1,0.47196,2
1031,4126,BV1s3s6zeEqf,1,BV1KvAJeaEG7,1,0.47088,3
1031,4164,BV1s3s6zeEqf,1,BV11HAeeqEzp,1,0.44664,4
1031,5726,BV1s3s6zeEqf,1,BV1DpvaB8Ehf,1,0.34684,3
1032,1898,BV1Ccspz7Ebg,1,BV1hX4y1B7FD,1,0.47398,2
1032,2224,BV1Ccspz7Ebg,1,BV16m421L7RA,1,0.42693,4
1032,3549,BV1Ccspz7Ebg,1,BV1WtTDzQEpM,1,0.49515,4
1032,3603,BV1Ccspz7Ebg,1,BV1Ay7FzNEmH,1,0.55539,2
1032,3730,BV1Ccspz7Ebg,1,BV1d6VhzYEyj,1,0.49375,2
1032,3811,BV1Ccspz7Ebg,1,BV14DLDzLEng,1,0.41578,3
1032,3934,BV1Ccspz7Ebg,1,BV11NZVYFEc3,1,0.52564,4
1032,4247,BV1Ccspz7Ebg,1,BV15JNweiE9o,1,0.5525,1
1032,4986,BV1Ccspz7Ebg,1,BV1PhhGzzExU,1,0.47955,4
1032,5542,BV1Ccspz7Ebg,1,BV1jQZ7B9E1D,1,0.44498,4
1033,2622,BV142xczcEFG,1,BV1D4CCYxEkU,1,0.41138,4
1033,2768,BV142xczcEFG,1,BV1hmzSYaEF8,1,0.39507,4
1033,2792,BV142xczcEFG,1,BV1X8zRYEE12,1,0.39867,1
1033,3667,BV142xczcEFG,1,BV1EvJVzvEDd,1,0.45526,3
1033,4772,BV142xczcEFG,1,BV1N5YDzQEs9,1,0.41772,4
1033,5645,BV142xczcEFG,1,BV1AxzzBjEeK,1,0.52172,1
1034,1168,BV1x8xPzzEfz,1,BV132421c76L,1,0.35128,3
1034,1927,BV1x8xPzzEfz,1,BV1Vp4y1P7ee,1,0.42423,4
1034,2437,BV1x8xPzzEfz,1,BV1uuUKBHE6P,1,0.38634,3
1034,2840,BV1x8xPzzEfz,1,BV1Edz8YsErv,1,0.3485,2
1034,5029,BV1x8xPzzEfz,1,BV1gitwzyEKD,1,0.42967,3
1034,5732,BV1x8xPzzEfz,1,BV1DDmeBAEnQ,1,0.46933,1
1034,5735,BV1x8xPzzEfz,1,BV1PzvoBdEmL,1,0.42981,2
1035,3493,BV1uExFzhErA,1,BV1hBM2zpEsr,1,0.38121,1
1035,4258,BV1uExFzhErA,1,BV1HHFCemECP,1,0.38018,2
1035,5111,BV1uExFzhErA,1,BV1gmhPzdEKa,1,0.33922,4
1035,5371,BV1uExFzhErA,1,BV18wf1BRE1i,2,0.34977,1
1036,1876,BV1hUsGzvEWm,1,BV1G94y1Y7hK,1,0.43067,2
1036,3703,BV1hUsGzvEWm,1,BV1vFETz3ESw,1,0.49481,2
1036,4351,BV1hUsGzvEWm,1,BV1T6fJYsE1Y,1,0.47291,4
1036,5706,BV1hUsGzvEWm,1,BV1aZqMBKE6Z,1,0.49952,1
1037,1048,BV13TsWzAEDz,1,BV1s5n7zbERe,1,0.88756,1
1037,3195,BV13TsWzAEDz,1,BV1cFxqefEp3,1,0.94851,1
1037,4879,BV13TsWzAEDz,1,BV1azeFzxEJF,1,0.92469,1
1037,4892,BV13TsWzAEDz,1,BV1TAY2zCE8E,1,0.777,3
1037,5243,BV13TsWzAEDz,1,BV1HmuxzUEw2,1,0.90441,1
1038,1766,BV1wcsnz6EiD,1,BV11G411m7uX,1,0.44729,1
1038,2394,BV1wcsnz6EiD,1,BV12v421C7X1,1,0.48088,1
1038,2443,BV1wcsnz6EiD,1,BV1JsULBAED5,1,0.45269,1
1038,2742,BV1wcsnz6EiD,1,BV1HUq7Y9Erj,1,0.34671,4
1038,3004,BV1wcsnz6EiD,1,BV1pYSJYdEN8,1,0.40441,4
1038,3258,BV1wcsnz6EiD,1,BV1Ekt4eTEqD,1,0.3873,3
1038,3428,BV1wcsnz6EiD,1,BV1FSmcBRE6d,1,0.4281,3
1038,3474,BV1wcsnz6EiD,1,BV1QiNxzHEL2,1,0.41371,4
1038,3610,BV1wcsnz6EiD,1,BV1oqjBzbEY8,1,0.50936,1
1038,3777,BV1wcsnz6EiD,1,BV1pSGUz4E5U,1,0.36673,4
1038,3846,BV1wcsnz6EiD,1,BV1SE5zzCEEF,1,0.47941,1
1038,4429,BV1wcsnz6EiD,1,BV1114UzcEu6,1,0.43678,2
1038,5178,BV1wcsnz6EiD,1,BV1X7b1zzEZs,1,0.47506,1
1038,5559,BV1wcsnz6EiD,1,BV1HYcezQEQx,1,0.45659,1
1038,5759,BV1wcsnz6EiD,1,BV1s322BsEXg,1,0.38263,3
1038,5819,BV1wcsnz6EiD,1,BV1YAqVBEEEk,1,0.46752,1
1039,1069,BV1eNs5zkE7p,1,BV1C8s7eCE8J,1,0.42547,3
1039,3198,BV1eNs5zkE7p,1,BV1XkxJeKEfh,1,0.37039,3
1039,3276,BV1eNs5zkE7p,1,BV1YWtYeCE13,1,0.43801,2
1039,3577,BV1eNs5zkE7p,1,BV15hE2zWERT,1,0.4485,1
1039,3720,BV1eNs5zkE7p,1,BV1tNVPzkEs1,1,0.4047,1
1040,1166,BV1MKsJz7EEP,1,BV1JK42117R5,1,0.48355,3
1040,1470,BV1MKsJz7EEP,1,BV1R64y1J7wJ,1,0.4666,4
1040,1508,BV1MKsJz7EEP,1,BV1kC4y1M7Du,1,0.41303,1
1040,2060,BV1MKsJz7EEP,1,BV1sT421e7be,1,0.51181,1
1040,5142,BV1MKsJz7EEP,1,BV11ghwzGEo6,1,0.3908,1
1040,5437,BV1MKsJz7EEP,1,BV1HXZZBLE8r,1,0.54826,1
1040,5831,BV1MKsJz7EEP,1,BV1hFUfBMECP,1,0.38095,2
1040,5842,BV1MKsJz7EEP,1,BV1EYSqBFE1T,1,0.41734,3
1041,1174,BV19j4HzNEYV,1,BV18t421W73D,1,0.42554,3
1041,2488,BV19j4HzNEYV,1,BV1xPCGBnEs2,1,0.43954,1
1041,3468,BV19j4HzNEYV,1,BV1CN73z8EaG,1,0.3878,3
1041,4410,BV19j4HzNEYV,1,BV1i14JzqEfv,1,0.43779,2
1041,4694,BV19j4HzNEYV,1,BV1aVYVzoE6P,1,0.4099,4
1042,2546,BV1gTsHzsERr,1,BV1XscnegEpH,1,0.37738,4
1042,3482,BV1gTsHzsERr,1,BV1k1NYzbEGt,1,0.38218,3
1043,3009,BV1qtnmzwExb,1,BV1WsS7YWE6Z,1,0.42513,1
1043,3950,BV1qtnmzwExb,1,BV1bqZVYMEk1,1,0.41661,2
1043,4135,BV1qtnmzwExb,1,BV19vAzeAEeo,1,0.40256,3
1044,1149,BV17BxrzfEAo,1,BV1x2421c7jD,1,0.4822,1
1044,3507,BV17BxrzfEAo,1,BV12wTLzQE7Q,1,0.46028,2
1044,4686,BV17BxrzfEAo,1,BV1bRe4zFEnL,1,0.42813,4
1044,4773,BV17BxrzfEAo,1,BV1eweBzNEzB,1,0.44663,3
1044,5643,BV17BxrzfEAo,1,BV1iukaBREGK,1,0.36961,3
1044,5710,BV17BxrzfEAo,1,BV1tVqmBzEPm,1,0.45283,3
1045,2917,BV1WTxgzUEYn,1,BV14ZmZYKEJv,1,0.49346,1
1045,4899,BV1WTxgzUEYn,1,BV1XEBMYjETQ,1,0.43877,1
1046,1103,BV1U5sGzZEVa,1,BV1WH4y1E72P,1,0.48327,1
1046,1808,BV1U5sGzZEVa,1,BV1DM41197je,1,0.48602,2
1046,2000,BV1U5sGzZEVa,1,BV148V7eWE2D,1,0.45883,4
1046,2059,BV1U5sGzZEVa,1,BV1n7421o79a,1,0.49882,2
1046,2525,BV1U5sGzZEVa,1,BV1Dn6EYkEm3,1,0.65661,2
1046,2667,BV1U5sGzZEVa,1,BV1XnkvYeEko,1,0.52383,1
1046,2933,BV1U5sGzZEVa,1,BV1tFmbYpEPw,1,0.5119,3
1046,3111,BV1U5sGzZEVa,1,BV1DQ2MYAE8s,1,0.49117,1
1046,3296,BV1U5sGzZEVa,1,BV1KKtNepEXH,1,0.57769,2
1046,4122,BV1U5sGzZEVa,1,BV12sAferEFL,1,0.59916,2
1046,4747,BV1U5sGzZEVa,1,BV1PmaLzEEeN,1,0.6001,1
1046,5067,BV1U5sGzZEVa,1,BV18ztmzuEdK,1,0.66154,2
1046,5114,BV1U5sGzZEVa,1,BV1eghWzQEEQ,1,0.55597,4
1047,1669,BV173xBzSEjH,1,BV1n34y1w72L,1,0.49795,1
1047,2216,BV173xBzSEjH,1,BV1Hq421F79e,1,0.41391,2
1047,4740,BV173xBzSEjH,1,BV1bPaJzPERr,1,0.35994,3
1048,2073,BV1s5n7zbERe,1,BV18J4m1g765,1,0.81396,2
1048,3195,BV1s5n7zbERe,1,BV1cFxqefEp3,1,0.86977,3
1048,4562,BV1s5n7zbERe,1,BV1QrnbzzEoF,1,0.65045,3
1048,4732,BV1s5n7zbERe,1,BV1F2a3zYECH,1,0.83106,4
1048,4892,BV1s5n7zbERe,1,BV1TAY2zCE8E,1,0.78633,2
1048,5758,BV1s5n7zbERe,1,BV1AyBCBdEPq,1,0.87434,2
1049,1661,BV1HrsnzGEAg,1,BV1du4y1G72s,1,0.4256,2
1049,1947,BV1HrsnzGEAg,1,BV19v4y1W7x1,1,0.50532,2
1049,2292,BV1HrsnzGEAg,1,BV11i421Z71k,1,0.49128,1
1049,2500,BV1HrsnzGEAg,1,BV1r3w6eyEvp,1,0.36458,2
1049,3066,BV1HrsnzGEAg,1,BV1FJCSYxE2K,1,0.42004,3
1049,3537,BV1HrsnzGEAg,1,BV1tGTvz2EiE,1,0.50252,2
1049,5302,BV1HrsnzGEAg,1,BV1Y6Pvz2EpF,1,0.60268,1
1049,5496,BV1HrsnzGEAg,1,BV1kkUDBiEgN,1,0.42135,4
1049,5526,BV1HrsnzGEAg,1,BV1vA6wB8E7D,1,0.35106,4
1049,5585,BV1HrsnzGEAg,1,BV1zaFZz2EtZ,1,0.37345,1
1049,5623,BV1HrsnzGEAg,1,BV1g26CBGEax,1,0.38036,2
1049,5650,BV1HrsnzGEAg,1,BV1QCkYBnEsM,1,0.41109,2
1049,5665,BV1HrsnzGEAg,1,BV1z2BDBqE11,1,0.48104,1
1049,5782,BV1HrsnzGEAg,1,BV17mUZBjEgG,1,0.39769,3
1050,4238,BV1Z5sVz2EPJ,1,BV1jRNpeAE8j,1,0.39635,1
1050,5203,BV1Z5sVz2EPJ,1,BV1CPM9zZEjt,1,0.36945,4
1050,5337,BV1Z5sVz2EPJ,1,BV13MNwzWEzT,1,0.36626,1
1050,5719,BV1Z5sVz2EPJ,1,BV16QikB5ECA,1,0.37579,3
1051,2686,BV1V1sGzqEHk,1,BV1pzB7Y9ETx,1,0.35272,1
1051,2955,BV1V1sGzqEHk,1,BV1QVD2Y7EHo,1,0.32361,2
1051,3003,BV1V1sGzqEHk,1,BV1rBSgYhETr,1,0.31446,4
1051,3332,BV1V1sGzqEHk,1,BV1QqpbeSEoc,1,0.31622,3
1052,3479,BV1busGzwEdz,1,BV1RsTBzNEqG,1,0.40488,2
1052,3696,BV1busGzwEdz,1,BV1brVozZEix,1,0.38756,3
1052,4218,BV1busGzwEdz,1,BV159NXeLEFK,1,0.38501,4
1053,3716,BV1QexdzoEQS,1,BV1DDVQzjEZY,1,0.562,1
1054,1857,BV13Rs5zuEPL,1,BV1WN4y1y7AS,1,0.42974,2
1054,2361,BV13Rs5zuEPL,1,BV1ZZ42117L2,1,0.45941,2
1054,3944,BV13Rs5zuEPL,1,BV11mZLYuEE1,1,0.45099,2
1055,1643,BV1mTW1zUEJ8,1,BV1Bg4y1f7wU,1,0.43399,2
1055,1900,BV1mTW1zUEJ8,1,BV1p54y1Y7MB,1,0.45318,1
1055,2927,BV1mTW1zUEJ8,1,BV1WnUTYpETm,1,0.40755,2
1056,1368,BV199stzjEqH,1,BV1XN4y1i7iz,1,0.50623,1
1056,1497,BV199stzjEqH,1,BV1UC4y1M7LA,1,0.32042,4
1056,2099,BV199stzjEqH,1,BV1Vi421Q7L9,1,0.52858,1
1056,4472,BV199stzjEqH,1,BV147H5z9Ese,1,0.51171,3
1056,4884,BV199stzjEqH,1,BV1GhbhzeELZ,1,0.42496,4
1056,5167,BV199stzjEqH,1,BV1HY38zaEJz,1,0.51811,2
1057,2373,BV1yWs4eBEhw,1,BV1sj421D7q2,1,0.36772,3
1057,3359,BV1yWs4eBEhw,1,BV13jHye4EkR,1,0.488,1
1057,4374,BV1yWs4eBEhw,1,BV1U5mmBNEfW,1,0.31913,4
1057,4482,BV1yWs4eBEhw,1,BV175xMzKEiH,1,0.47748,1
1057,5169,BV1yWs4eBEhw,1,BV1B934znE6T,1,0.48387,3
1057,5818,BV1yWs4eBEhw,1,BV1ZbqpBHEHW,1,0.58199,1
1058,2946,BV1Lws4eXEKz,1,BV1yLDkY8Ev6,1,0.47677,1
1058,4886,BV1Lws4eXEKz,1,BV1pXYyzhEMy,1,0.35958,4
1058,4906,BV1Lws4eXEKz,1,BV1Xk8RzTEZg,1,0.49474,1
1058,5443,BV1Lws4eXEKz,1,BV19xFszrERr,1,0.46292,1
1059,3074,BV15M411M7Uq,1,BV1CpyNYBEWT,1,0.39296,4
1059,3084,BV15M411M7Uq,1,BV1MNmMYbEYQ,1,0.44319,1
1059,3513,BV15M411M7Uq,1,BV1JGMgzeEqT,1,0.41843,2
1059,4540,BV15M411M7Uq,1,BV1M9nJz6Ec6,1,0.3447,2
1059,4647,BV15M411M7Uq,1,BV1EAYLzGE4f,1,0.40663,3
1060,2407,BV1eV4y197Fc,1,BV1Fj421X734,1,0.37228,1
1060,2926,BV1eV4y197Fc,1,BV1GBUNYAE2v,1,0.35551,4
1060,4720,BV1eV4y197Fc,1,BV14MahzcEab,1,0.35865,3
1060,5755,BV1eV4y197Fc,1,BV1W7m3B4E1e,1,0.35912,2
1061,2053,BV19csse1EiL,1,BV1d4VveEEwS,1,0.43099,1
1061,2137,BV19csse1EiL,1,BV1cT4y197kA,1,0.355,4
1061,2188,BV19csse1EiL,1,BV1A142167ri,1,0.38709,2
1061,4271,BV19csse1EiL,1,BV1CoFXeyEnk,1,0.3655,3
1062,1063,BV1JusWeHExp,1,BV1mzsjemE2w,1,0.42404,2
1062,1284,BV1JusWeHExp,1,BV1kQ4y1j7sy,1,0.48248,1
1062,4178,BV1JusWeHExp,1,BV154A5eYEWG,1,0.41597,3
1062,5761,BV1JusWeHExp,1,BV116bKznERC,1,0.41391,2
1063,1253,BV1mzsjemE2w,1,BV1NV411X7uC,1,0.39363,4
1063,1960,BV1mzsjemE2w,1,BV1534y1T7vH,1,0.50441,1
1063,3711,BV1mzsjemE2w,1,BV1bdVhzpEWM,1,0.4912,1
1063,4079,BV1mzsjemE2w,1,BV1gR9gYsExL,1,0.45161,3
1063,4233,BV1mzsjemE2w,1,BV1ZKP2eFE6A,1,0.44932,4
1063,4535,BV1mzsjemE2w,1,BV1bWHFzpEiE,1,0.37934,2
1064,1992,BV18VWaeoE3x,1,BV1PkkmBEEJM,1,0.47132,3
1064,2045,BV18VWaeoE3x,1,BV1f434ebExn,1,0.54162,1
1064,3199,BV18VWaeoE3x,1,BV1j4xweWEnf,1,0.44637,2
1064,3541,BV18VWaeoE3x,1,BV1ipTKz7ECW,1,0.4821,2
1064,5190,BV18VWaeoE3x,1,BV19f3Lz7EXp,1,0.4619,4
1064,5334,BV18VWaeoE3x,1,BV1bgwizuEvT,1,0.40341,2
1065,1208,BV1Vgs7e4EAV,1,BV1DH4y1a7zu,1,0.50012,3
1065,2863,BV1Vgs7e4EAV,1,BV1wTU9YUEPa,1,0.4334,3
1065,2882,BV1Vgs7e4EAV,1,BV1e6mZYmE2m,1,0.48562,4
1065,3126,BV1Vgs7e4EAV,1,BV1Z91yYCEFi,1,0.54786,1
1065,4840,BV1Vgs7e4EAV,1,BV1hiYWzQELK,1,0.57535,1
1065,4921,BV1Vgs7e4EAV,1,BV1QBtSzmEHp,1,0.47728,3
1066,1298,BV1uwW2eaEWG,1,BV1mi4y1h7fK,1,0.42639,2
1066,1606,BV1uwW2eaEWG,1,BV1XG411Y7Qq,1,0.41942,4
1066,4777,BV1uwW2eaEWG,1,BV17MhqzhEhn,1,0.42314,3
1066,5018,BV1uwW2eaEWG,1,BV1qjbLzZEP4,1,0.4387,1
1066,5767,BV1uwW2eaEWG,1,BV1VyBdB5EDi,1,0.35575,2
1067,2343,BV1C2s5eNEGR,1,BV1pJ4m1Y7kw,1,0.39534,1
1067,3834,BV1C2s5eNEGR,1,BV1H15fzoEQE,1,0.39675,3
1067,5101,BV1C2s5eNEGR,1,BV1hVtGzgEEA,1,0.44967,1
1068,1212,BV1XQs7etEhf,1,BV16C4y1e7nJ,1,0.86558,2
1068,1379,BV1XQs7etEhf,1,BV18V41197dD,1,0.9286,3
1068,2665,BV1XQs7etEhf,1,BV1VDC5Y7E6K,1,0.92208,4
1068,2944,BV1XQs7etEhf,1,BV174D6YLEet,1,0.94746,1
1068,3329,BV1XQs7etEhf,1,BV1SVHQerEz9,1,0.94352,2
1068,5243,BV1XQs7etEhf,1,BV1HmuxzUEw2,1,0.89027,3
1068,5606,BV1XQs7etEhf,1,BV1qJFizLEHZ,2,0.90821,2
1068,5778,BV1XQs7etEhf,1,BV1fkBNBkEoC,1,0.86038,3
1069,1115,BV1C8s7eCE8J,1,BV1mC411x7AK,1,0.47045,2
1069,3101,BV1C8s7eCE8J,1,BV1Ji2YYnEDQ,1,0.46459,4
1069,3198,BV1C8s7eCE8J,1,BV1XkxJeKEfh,1,0.46184,1
1069,4019,BV1C8s7eCE8J,1,BV1ckReYyEXy,1,0.47288,1
1070,4297,BV1agsLeUEch,1,BV1xQfWYaE3a,1,0.32621,4
1070,5286,BV1agsLeUEch,1,BV1Nx3CzyEJH,1,0.34089,2
1071,1224,BV1vYW2egEc3,1,BV1Zg4y1e74j,1,0.46965,4
1071,2511,BV1vYW2egEc3,1,BV1c9cReJEkn,1,0.51816,1
1071,3951,BV1vYW2egEc3,1,BV1v2o9Y8EfR,1,0.39761,3
1071,4275,BV1vYW2egEc3,1,BV1Y1FmemEBP,1,0.49177,2
1071,5490,BV1vYW2egEc3,1,BV1y9ZDBhEtZ,1,0.48667,3
1072,3798,BV1VVW1eNE5U,1,BV1sSLqzBEYq,1,0.34131,4
1072,4023,BV1VVW1eNE5U,1,BV1iGRpYvEa4,1,0.35617,3
1072,5314,BV1VVW1eNE5U,1,BV1KawWziEUT,1,0.42712,1
1072,5356,BV1VVW1eNE5U,1,BV1t3AQzmEha,1,0.35969,2
1073,1521,BV1X1WEetEsH,1,BV1wj411W71Z,1,0.39401,3
1073,1920,BV1X1WEetEsH,1,BV1aF411U7fA,1,0.40995,2
1073,1974,BV1X1WEetEsH,1,BV1Z34y1K7bu,1,0.38482,4
1074,2476,BV1X4WkeZEfY,1,BV1yECTBvEBp,1,0.46028,2
1074,2808,BV1X4WkeZEfY,1,BV1z36wYyEcX,1,0.43092,2
1074,3736,BV1X4WkeZEfY,1,BV1AcVzzAEqU,1,0.3453,4
1074,4858,BV1X4WkeZEfY,1,BV1ncYfzYE4F,1,0.33951,4
1074,4940,BV1X4WkeZEfY,1,BV1pV8qzPEzG,1,0.43003,3
1074,5103,BV1X4WkeZEfY,1,BV1Cqh5zGE17,1,0.46177,2
1075,1968,BV1spWrekEbL,1,BV1bp4y1K7EU,1,0.54961,1
1075,2343,BV1spWrekEbL,1,BV1pJ4m1Y7kw,1,0.35491,3
1075,3130,BV1spWrekEbL,1,BV1Wi16Y6ED4,1,0.41486,3
1075,4246,BV1spWrekEbL,1,BV1a1NcefE36,1,0.45911,3
1075,4470,BV1spWrekEbL,1,BV1CqxLzYEfh,1,0.50573,2
1075,5623,BV1spWrekEbL,1,BV1g26CBGEax,1,0.39413,1
1076,1735,BV1TdWzeGEbT,1,BV1RP41127Q6,1,0.41641,3
1076,4198,BV1TdWzeGEbT,1,BV1rqKpeBExU,1,0.45654,4
1076,5490,BV1TdWzeGEbT,1,BV1y9ZDBhEtZ,1,0.53975,1
1077,1995,BV1cx4y1z7hJ,1,BV1KJveeQEgf,1,0.49085,2
1077,2654,BV1cx4y1z7hJ,1,BV14KCPYqEV5,1,0.55677,1
1077,2899,BV1cx4y1z7hJ,1,BV1gqUvYLEby,1,0.39751,4
1077,5536,BV1cx4y1z7hJ,1,BV1qd6cBNERK,1,0.46036,4
1078,1458,BV1PD421T7oS,1,BV1XW4y1P7YN,1,0.44149,1
1078,1767,BV1PD421T7oS,1,BV1tH4y167uN,1,0.38424,4
1078,3596,BV1PD421T7oS,1,BV1h6jpzGEcb,1,0.40503,2
1079,1368,BV1Xz421o7Ku,1,BV1XN4y1i7iz,1,0.45831,3
1079,4884,BV1Xz421o7Ku,1,BV1GhbhzeELZ,1,0.46015,2
1079,5113,BV1Xz421o7Ku,1,BV11KhpzeEBm,1,0.38857,1
1080,3601,BV15Z421B7uV,1,BV1HRjuzsEkc,1,0.38898,3
1080,4856,BV15Z421B7uV,1,BV1ure8ziEgD,1,0.43242,2
1080,5483,BV15Z421B7uV,1,BV1ZPcszSEA2,1,0.43607,1
1081,3536,BV1mx4y1h71T,1,BV1cuT1z8EAx,1,0.41895,3
1081,3849,BV1mx4y1h71T,1,BV1FJoFYJEM4,1,0.40578,3
1081,4767,BV1mx4y1h71T,1,BV1yFaVzkE3F,1,0.38453,2
1082,1131,BV1Yx4y1a7iz,1,BV1mF4m1T7oU,1,0.44326,2
1082,3188,BV1Yx4y1a7iz,1,BV1RzxbeFEyE,1,0.45222,1
1082,4336,BV1Yx4y1a7iz,1,BV13jfoYvEFV,1,0.42909,4
1082,5557,BV1Yx4y1a7iz,1,BV19FFgzAEUu,1,0.43247,1
1083,2094,BV1Ep421y7sK,1,BV1xf42117v8,1,0.49098,1
1083,2519,BV1Ep421y7sK,1,BV1Xww5eREnf,1,0.4316,2
1083,2557,BV1Ep421y7sK,1,BV17hc7e6Eer,1,0.57891,4
1083,3446,BV1Ep421y7sK,1,BV13wN8zwEGH,1,0.46031,1
1083,4594,BV1Ep421y7sK,1,BV1ycpdzzEYS,1,0.571,3
1083,4907,BV1Ep421y7sK,1,BV1ndbJzmEME,1,0.47055,3
1083,4991,BV1Ep421y7sK,1,BV1AYt2zsEBe,1,0.71994,1
1083,5016,BV1Ep421y7sK,1,BV1U487zXEpF,1,0.58432,2
1084,1458,BV1dj421R7QX,1,BV1XW4y1P7YN,1,0.43234,4
1084,2242,BV1dj421R7QX,1,BV12u4m1g7qa,1,0.39283,4
1084,2511,BV1dj421R7QX,1,BV1c9cReJEkn,1,0.43493,3
1084,3721,BV1dj421R7QX,1,BV1QW5Vz5EWX,1,0.45829,1
1085,1827,BV1Vx421U7TZ,1,BV1WG41127mP,1,0.51053,4
1085,2542,BV1Vx421U7TZ,1,BV1zKCrYAECm,1,0.52711,2
1085,4016,BV1Vx421U7TZ,1,BV16jQJYsELp,1,0.5109,3
1086,1844,BV1eC411575m,1,BV1Ab4y1p7aN,1,0.45132,1
1086,4615,BV1eC411575m,1,BV1Dr421K7s4,1,0.40716,3
1087,1800,BV1gx4y1e7J2,1,BV1yB4y1d7KL,1,0.3976,2
